probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	universe	matrix_sha256
path-html.base	html.base	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.base	html.base	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.base	html.base	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdi	html.bdi	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdi	html.bdi	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdi	html.bdi	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdi	html.bdi	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdo	html.bdo	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdo	html.bdo	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdo	html.bdo	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.bdo	html.bdo	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.blockquote	html.blockquote	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.blockquote	html.blockquote	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.blockquote	html.blockquote	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.blockquote	html.blockquote	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.body	html.body	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.body	html.body	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.body	html.body	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.body	html.body	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.br	html.br	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.br	html.br	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.br	html.br	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.br	html.br	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.button	html.button	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.button	html.button	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.button	html.button	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.button	html.button	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.canvas	html.canvas	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.canvas	html.canvas	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.canvas	html.canvas	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.canvas	html.canvas	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.caption	html.caption	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.caption	html.caption	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.caption	html.caption	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.caption	html.caption	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.cite	html.cite	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.cite	html.cite	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.cite	html.cite	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.cite	html.cite	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.code	html.code	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.code	html.code	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.code	html.code	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.code	html.code	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.col	html.col	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.col	html.col	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.col	html.col	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.col	html.col	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.colgroup	html.colgroup	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.colgroup	html.colgroup	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.colgroup	html.colgroup	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.colgroup	html.colgroup	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.data	html.data	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.data	html.data	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.data	html.data	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.data	html.data	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.datalist	html.datalist	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.datalist	html.datalist	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.datalist	html.datalist	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.datalist	html.datalist	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dd	html.dd	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dd	html.dd	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dd	html.dd	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dd	html.dd	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.del	html.del	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.del	html.del	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.del	html.del	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.del	html.del	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.details	html.details	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.details	html.details	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.details	html.details	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.details	html.details	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dfn	html.dfn	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dfn	html.dfn	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dfn	html.dfn	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dfn	html.dfn	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dialog	html.dialog	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dialog	html.dialog	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dialog	html.dialog	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dialog	html.dialog	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.div	html.div	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.div	html.div	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.div	html.div	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.div	html.div	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dl	html.dl	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dl	html.dl	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dl	html.dl	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dl	html.dl	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dt	html.dt	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dt	html.dt	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dt	html.dt	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.dt	html.dt	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.elem	html.elem	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.elem	html.elem	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.elem	html.elem	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.elem	html.elem	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.em	html.em	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.em	html.em	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.em	html.em	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.em	html.em	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.embed	html.embed	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.embed	html.embed	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.embed	html.embed	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.embed	html.embed	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.fieldset	html.fieldset	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.fieldset	html.fieldset	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.fieldset	html.fieldset	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.fieldset	html.fieldset	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figcaption	html.figcaption	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figcaption	html.figcaption	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figcaption	html.figcaption	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figcaption	html.figcaption	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figure	html.figure	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figure	html.figure	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figure	html.figure	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.figure	html.figure	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.footer	html.footer	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.footer	html.footer	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.footer	html.footer	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.footer	html.footer	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.form	html.form	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.form	html.form	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.form	html.form	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.form	html.form	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.frame	html.frame	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.frame	html.frame	html	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.frame	html.frame	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.frame	html.frame	html+a11y	VANILLA_ONLY	VANILLA_ONLY	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h1	html.h1	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h1	html.h1	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h1	html.h1	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h1	html.h1	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h2	html.h2	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h2	html.h2	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h2	html.h2	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h2	html.h2	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h3	html.h3	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h3	html.h3	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h3	html.h3	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h3	html.h3	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h4	html.h4	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h4	html.h4	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h4	html.h4	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h4	html.h4	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h5	html.h5	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h5	html.h5	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
path-html.h5	html.h5	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED	true	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
