probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref	three_orders_stable
path-gradient.sample	gradient.sample	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sample	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sample	true
path-gradient.sample	gradient.sample	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sample	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sample	true
path-gradient.sample	gradient.sample	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sample	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sample	true
path-gradient.sample	gradient.sample	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sample	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sample	true
path-gradient.samples	gradient.samples	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.samples	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.samples	true
path-gradient.samples	gradient.samples	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.samples	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.samples	true
path-gradient.samples	gradient.samples	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.samples	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.samples	true
path-gradient.samples	gradient.samples	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.samples	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.samples	true
path-gradient.sharp	gradient.sharp	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sharp	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sharp	true
path-gradient.sharp	gradient.sharp	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sharp	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sharp	true
path-gradient.sharp	gradient.sharp	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sharp	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sharp	true
path-gradient.sharp	gradient.sharp	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.sharp	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.sharp	true
path-gradient.space	gradient.space	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.space	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.space	true
path-gradient.space	gradient.space	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.space	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.space	true
path-gradient.space	gradient.space	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.space	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.space	true
path-gradient.space	gradient.space	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.space	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.space	true
path-gradient.stops	gradient.stops	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.stops	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.stops	true
path-gradient.stops	gradient.stops	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.stops	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.stops	true
path-gradient.stops	gradient.stops	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.stops	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.stops	true
path-gradient.stops	gradient.stops	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gradient.stops	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gradient.stops	true
path-gray	gray	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gray	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gray	true
path-gray	gray	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gray	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gray	true
path-gray	gray	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gray	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gray	true
path-gray	gray	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-gray	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-gray	true
path-green	green	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-green	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-green	true
path-green	green	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-green	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-green	true
path-green	green	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-green	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-green	true
path-green	green	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-green	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-green	true
path-grid	grid	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid	true
path-grid	grid	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid	true
path-grid	grid	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid	true
path-grid	grid	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid	true
path-grid.cell	grid.cell	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.cell	true
path-grid.cell	grid.cell	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.cell	true
path-grid.cell	grid.cell	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.cell	true
path-grid.cell	grid.cell	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.cell	true
path-grid.footer	grid.footer	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.footer	true
path-grid.footer	grid.footer	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.footer	true
path-grid.footer	grid.footer	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.footer	true
path-grid.footer	grid.footer	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.footer	true
path-grid.header	grid.header	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.header	true
path-grid.header	grid.header	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.header	true
path-grid.header	grid.header	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.header	true
path-grid.header	grid.header	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.header	true
path-grid.hline	grid.hline	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.hline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.hline	true
path-grid.hline	grid.hline	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.hline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.hline	true
path-grid.hline	grid.hline	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.hline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.hline	true
path-grid.hline	grid.hline	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.hline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.hline	true
path-grid.vline	grid.vline	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.vline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.vline	true
path-grid.vline	grid.vline	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.vline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.vline	true
path-grid.vline	grid.vline	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.vline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.vline	true
path-grid.vline	grid.vline	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid.vline	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid.vline	true
path-grid_cell	grid_cell	default	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_cell	true
path-grid_cell	grid_cell	html	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_cell	true
path-grid_cell	grid_cell	a11y	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_cell	true
path-grid_cell	grid_cell	html+a11y	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_cell	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_cell	true
path-grid_footer	grid_footer	default	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_footer	true
path-grid_footer	grid_footer	html	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_footer	true
path-grid_footer	grid_footer	a11y	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_footer	true
path-grid_footer	grid_footer	html+a11y	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_footer	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_footer	true
path-grid_header	grid_header	default	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_header	true
path-grid_header	grid_header	html	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_header	true
path-grid_header	grid_header	a11y	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_header	true
path-grid_header	grid_header	html+a11y	CRYSTALLINE_ONLY	CRYSTALLINE_ONLY	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-grid_header	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-grid_header	true
path-h	h	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-h	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-h	true
path-h	h	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-h	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-h	true
path-h	h	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-h	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-h	true
path-h	h	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-h	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-h	true
path-heading	heading	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-heading	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-heading	true
path-heading	heading	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-heading	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-heading	true
path-heading	heading	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-heading	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-heading	true
path-heading	heading	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-heading	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-heading	true
path-here	here	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-here	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-here	true
path-here	here	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-here	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-here	true
path-here	here	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-here	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-here	true
path-here	here	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-here	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-here	true
path-hide	hide	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-hide	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-hide	true
path-hide	hide	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-hide	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-hide	true
path-hide	hide	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-hide	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-hide	true
path-hide	hide	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-hide	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-hide	true
path-highlight	highlight	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-highlight	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-highlight	true
path-highlight	highlight	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-highlight	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-highlight	true
path-highlight	highlight	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-highlight	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-highlight	true
path-highlight	highlight	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-highlight	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-highlight	true
path-hsl	hsl	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	UNCHANGED_COMPLETE_CHANNELS	true	true	principal	00_nucleo/diagnosticos/p1335-matrix-normal.json#path-hsl	00_nucleo/diagnosticos/p1322-matrix-normal.json#path-hsl	true
