# Entrada só-vanilla (itens.sem_par_antes) — lente tekt-cargo-dsm
# Lente bin: /home/dikluwe/.cargo/bin/lente (sem --version disponível)
# Produto HEAD 82e84356fb0c80a58f0da21c28a5a0c476937d32 (P762) + working tree com 176 ficheiros não commitados
# Comando: lente --comparar --antes lab/typst-original --depois .  (escopo seu-codigo)
# Data da corrida: 2026-07-15 ; total=11325
# Formato TSV: kind	trait	nome	path
fn		TableCell::with_rowspan	typst_library::model::table::TableCell::with_rowspan
fn		TableCell::with_stroke	typst_library::model::table::TableCell::with_stroke
fn		TableCell::with_x	typst_library::model::table::TableCell::with_x
fn		TableCell::with_y	typst_library::model::table::TableCell::with_y
fn		TableCtx::build_tag	typst_pdf::tags::context::table::TableCtx::build_tag
fn		TableCtx::insert	typst_pdf::tags::context::table::TableCtx::insert
fn		TableCtx::new	typst_pdf::tags::context::table::TableCtx::new
fn		TableElem::new	typst_library::model::table::TableElem::new
fn		TableElem::with_align	typst_library::model::table::TableElem::with_align
fn		TableElem::with_column_gutter	typst_library::model::table::TableElem::with_column_gutter
fn		TableElem::with_columns	typst_library::model::table::TableElem::with_columns
fn		TableElem::with_fill	typst_library::model::table::TableElem::with_fill
fn		TableElem::with_grid	typst_library::model::table::TableElem::with_grid
fn		TableElem::with_inset	typst_library::model::table::TableElem::with_inset
fn		TableElem::with_row_gutter	typst_library::model::table::TableElem::with_row_gutter
fn		TableElem::with_rows	typst_library::model::table::TableElem::with_rows
fn		TableElem::with_stroke	typst_library::model::table::TableElem::with_stroke
fn		TableElem::with_summary	typst_library::model::table::TableElem::with_summary
fn		TableFooter::new	typst_library::model::table::TableFooter::new
fn		TableFooter::with_repeat	typst_library::model::table::TableFooter::with_repeat
fn		TableHLine::new	typst_library::model::table::TableHLine::new
fn		TableHLine::with_end	typst_library::model::table::TableHLine::with_end
fn		TableHLine::with_position	typst_library::model::table::TableHLine::with_position
fn		TableHLine::with_start	typst_library::model::table::TableHLine::with_start
fn		TableHLine::with_stroke	typst_library::model::table::TableHLine::with_stroke
fn		TableHLine::with_y	typst_library::model::table::TableHLine::with_y
fn		TableHeader::new	typst_library::model::table::TableHeader::new
fn		TableHeader::with_level	typst_library::model::table::TableHeader::with_level
fn		TableHeader::with_repeat	typst_library::model::table::TableHeader::with_repeat
fn		TableHeaderScope::refers_to_column	typst_library::pdf::accessibility::TableHeaderScope::refers_to_column
fn		TableHeaderScope::refers_to_row	typst_library::pdf::accessibility::TableHeaderScope::refers_to_row
fn		TableItem::create	typst_library::math::ir::item::TableItem::create
fn		TableVLine::new	typst_library::model::table::TableVLine::new
fn		TableVLine::with_end	typst_library::model::table::TableVLine::with_end
fn		TableVLine::with_position	typst_library::model::table::TableVLine::with_position
fn		TableVLine::with_start	typst_library::model::table::TableVLine::with_start
fn		TableVLine::with_stroke	typst_library::model::table::TableVLine::with_stroke
fn		TableVLine::with_x	typst_library::model::table::TableVLine::with_x
fn		Tag::css_class	typst_syntax::highlight::Tag::css_class
fn		Tag::from_bytes	typst_library::text::font::tag::Tag::from_bytes
fn		Tag::from_bytes_lossy	typst_library::text::font::tag::Tag::from_bytes_lossy
fn		Tag::location	typst_library::introspection::tag::Tag::location
fn		Tag::tm_scope	typst_syntax::highlight::Tag::tm_scope
fn		Tag::to_bytes	typst_library::text::font::tag::Tag::to_bytes
fn		Tag::to_str_lossy	typst_library::text::font::tag::Tag::to_str_lossy
fn		TagElem::new	typst_library::introspection::tag::TagElem::new
fn		TagElem::packed	typst_library::introspection::tag::TagElem::packed
fn		TagFlags::any	typst_library::introspection::tag::TagFlags::any
fn		TagHandle::surface	typst_pdf::tags::TagHandle::surface
fn		TagStack::new	typst_pdf::tags::tree::build::TagStack::new
fn		TagStack::take_unfinished_stack	typst_pdf::tags::tree::build::TagStack::take_unfinished_stack
fn		TagStorage::get	typst_pdf::tags::groups::TagStorage::get
fn		TagStorage::new	typst_pdf::tags::groups::TagStorage::new
fn		TagStorage::push	typst_pdf::tags::groups::TagStorage::push
fn		TagStorage::set	typst_pdf::tags::groups::TagStorage::set
fn		TagStorage::take	typst_pdf::tags::groups::TagStorage::take
fn		Tags::new	typst_pdf::tags::context::Tags::new
fn		Tags::push_leaf	typst_pdf::tags::context::Tags::push_leaf
fn		Tags::push_text	typst_pdf::tags::context::Tags::push_text
fn		Target::is_html	typst_library::foundations::target_::Target::is_html
fn		TargetElem::new	typst_library::foundations::target_::TargetElem::new
fn		TargetElem::with_target	typst_library::foundations::target_::TargetElem::with_target
fn		Tempdir::create	typst_kit::packages::Tempdir::create
fn		TemplateInfo::new	typst_syntax::package::TemplateInfo::new
fn		TermItem::new	typst_library::model::terms::TermItem::new
fn		TermsElem::new	typst_library::model::terms::TermsElem::new
fn		TermsElem::with_hanging_indent	typst_library::model::terms::TermsElem::with_hanging_indent
fn		TermsElem::with_indent	typst_library::model::terms::TermsElem::with_indent
fn		TermsElem::with_separator	typst_library::model::terms::TermsElem::with_separator
fn		TermsElem::with_spacing	typst_library::model::terms::TermsElem::with_spacing
fn		TermsElem::with_tight	typst_library::model::terms::TermsElem::with_tight
fn		TextAttrs::insert	typst_pdf::tags::tree::text::TextAttrs::insert
fn		TextAttrs::len	typst_pdf::tags::tree::text::TextAttrs::len
fn		TextAttrs::new	typst_pdf::tags::tree::text::TextAttrs::new
fn		TextAttrs::pop	typst_pdf::tags::tree::text::TextAttrs::pop
fn		TextAttrs::push	typst_pdf::tags::tree::text::TextAttrs::push
fn		TextDecoKind::to_krilla	typst_pdf::tags::tree::text::TextDecoKind::to_krilla
fn		TextElem::new	typst_library::text::TextElem::new
fn		TextElem::packed	typst_library::text::TextElem::packed
fn		TextItem::bbox	typst_library::text::item::TextItem::bbox
fn		TextItem::create	typst_library::math::ir::item::TextItem::create
fn		TextItem::height	typst_library::text::item::TextItem::height
fn		TextItem::width	typst_library::text::item::TextItem::width
fn		TextItemView::from_glyph_range	typst_library::text::item::TextItemView::from_glyph_range
fn		TextItemView::full	typst_library::text::item::TextItemView::full
fn		TextItemView::glyph_text	typst_library::text::item::TextItemView::glyph_text
fn		TextItemView::glyphs	typst_library::text::item::TextItemView::glyphs
fn		TextItemView::height	typst_library::text::item::TextItemView::height
fn		TextItemView::width	typst_library::text::item::TextItemView::width
fn		TextParams::new	typst_pdf::tags::tree::text::TextParams::new
fn		ThemedHighlighter::highlight	typst_library::text::raw::ThemedHighlighter::highlight
fn		ThemedHighlighter::highlight_inner	typst_library::text::raw::ThemedHighlighter::highlight_inner
fn		ThemedHighlighter::new	typst_library::text::raw::ThemedHighlighter::new
fn		Tiling::construct	typst_library::visualize::tiling::Tiling::construct
fn		Tiling::construct_data	typst_library::visualize::tiling::Tiling::construct_data
fn		Tiling::frame	typst_library::visualize::tiling::Tiling::frame
fn		Tiling::offset	typst_library::visualize::tiling::Tiling::offset
fn		Tiling::relative	typst_library::visualize::tiling::Tiling::relative
fn		Tiling::size	typst_library::visualize::tiling::Tiling::size
fn		Tiling::spacing	typst_library::visualize::tiling::Tiling::spacing
fn		Tiling::unwrap_relative	typst_library::visualize::tiling::Tiling::unwrap_relative
fn		Tiling::with_relative	typst_library::visualize::tiling::Tiling::with_relative
fn		TilingSampler::new	typst_render::paint::TilingSampler::new
fn		Time::fixed	typst_kit::datetime::Time::fixed
fn		Time::fixed_timestamp	typst_kit::datetime::Time::fixed_timestamp
fn		Time::reset	typst_kit::datetime::Time::reset
fn		Time::system	typst_kit::datetime::Time::system
fn		Time::today	typst_kit::datetime::Time::today
fn		Timer::new	typst_kit::timer::Timer::new
fn		Timer::new_or_placeholder	typst_kit::timer::Timer::new_or_placeholder
fn		Timer::placeholder	typst_kit::timer::Timer::placeholder
fn		Timer::record	typst_kit::timer::Timer::record
fn		Timestamp::micros_since	typst_timing::Timestamp::micros_since
fn		Timestamp::new_local	typst_pdf::metadata::Timestamp::new_local
fn		Timestamp::new_utc	typst_pdf::metadata::Timestamp::new_utc
fn		Timestamp::now	typst_timing::Timestamp::now
fn		Timestamp::now_with	typst_timing::Timestamp::now_with
fn		TimingScope::new	typst_timing::TimingScope::new
fn		TimingScope::new_impl	typst_timing::TimingScope::new_impl
fn		TimingScope::with_span	typst_timing::TimingScope::with_span
fn		TitleElem::new	typst_library::model::title::TitleElem::new
fn		TitleElem::resolve_body	typst_library::model::title::TitleElem::resolve_body
fn		TitleElem::with_body	typst_library::model::title::TitleElem::with_body
fn		Transform::identity	typst_library::layout::transform::Transform::identity
fn		Transform::invert	typst_library::layout::transform::Transform::invert
fn		Transform::is_identity	typst_library::layout::transform::Transform::is_identity
fn		Transform::is_only_scale	typst_library::layout::transform::Transform::is_only_scale
fn		Transform::is_only_translate	typst_library::layout::transform::Transform::is_only_translate
fn		Transform::post_concat	typst_library::layout::transform::Transform::post_concat
fn		Transform::pre_concat	typst_library::layout::transform::Transform::pre_concat
fn		Transform::rotate	typst_library::layout::transform::Transform::rotate
fn		Transform::rotate_at	typst_library::layout::transform::Transform::rotate_at
fn		Transform::scale	typst_library::layout::transform::Transform::scale
fn		Transform::scale_at	typst_library::layout::transform::Transform::scale_at
fn		Transform::skew	typst_library::layout::transform::Transform::skew
fn		Transform::translate	typst_library::layout::transform::Transform::translate
fn		TraversalState::new	typst_pdf::tags::tree::TraversalState::new
fn		TraversalState::pop_group	typst_pdf::tags::tree::TraversalState::pop_group
fn		TraversalStates::new	typst_pdf::tags::tree::TraversalStates::new
fn		TraversalStates::pop	typst_pdf::tags::tree::TraversalStates::pop
fn		TraversalStates::push	typst_pdf::tags::tree::TraversalStates::push
fn		Tree::assert_finished_traversal	typst_pdf::tags::tree::Tree::assert_finished_traversal
fn		Tree::current	typst_pdf::tags::tree::Tree::current
fn		Tree::empty	typst_pdf::tags::tree::Tree::empty
fn		Tree::parent_artifact	typst_pdf::tags::tree::Tree::parent_artifact
fn		Tree::parent_bbox	typst_pdf::tags::tree::Tree::parent_bbox
fn		Tree::parent_link	typst_pdf::tags::tree::Tree::parent_link
fn		TreeBuilder::current	typst_pdf::tags::tree::build::TreeBuilder::current
fn		TreeBuilder::finish	typst_pdf::tags::tree::build::TreeBuilder::finish
fn		TreeBuilder::new	typst_pdf::tags::tree::build::TreeBuilder::new
fn		TreeBuilder::parent	typst_pdf::tags::tree::build::TreeBuilder::parent
fn		TreeBuilder::parent_kind	typst_pdf::tags::tree::build::TreeBuilder::parent_kind
fn		TreeBuilder::root_document	typst_pdf::tags::tree::build::TreeBuilder::root_document
fn		Trim::uniform	typst_layout::inline::linebreak::Trim::uniform
fn		Type::construct	typst_library::foundations::ty::Type::construct
fn		Type::construct_data	typst_library::foundations::ty::Type::construct_data
fn		Type::constructor	typst_library::foundations::ty::Type::constructor#1
fn		Type::def_site	typst_library::foundations::ty::Type::def_site
fn		Type::docs	typst_library::foundations::ty::Type::docs
fn		Type::field	typst_library::foundations::ty::Type::field
fn		Type::keywords	typst_library::foundations::ty::Type::keywords
fn		Type::long_name	typst_library::foundations::ty::Type::long_name
fn		Type::of	typst_library::foundations::ty::Type::of
fn		Type::scope	typst_library::foundations::ty::Type::scope#1
fn		Type::short_name	typst_library::foundations::ty::Type::short_name
fn		Type::title	typst_library::foundations::ty::Type::title
fn		TypstVersion::commit	typst_utils::version_::TypstVersion::commit
fn		TypstVersion::major	typst_utils::version_::TypstVersion::major
fn		TypstVersion::minor	typst_utils::version_::TypstVersion::minor
fn		TypstVersion::patch	typst_utils::version_::TypstVersion::patch
fn		TypstVersion::raw	typst_utils::version_::TypstVersion::raw
fn		UnderbraceElem::new	typst_library::math::underover::UnderbraceElem::new
fn		UnderbraceElem::with_annotation	typst_library::math::underover::UnderbraceElem::with_annotation
fn		UnderbracketElem::new	typst_library::math::underover::UnderbracketElem::new
fn		UnderbracketElem::with_annotation	typst_library::math::underover::UnderbracketElem::with_annotation
fn		UnderlineElem::new	typst_library::math::underover::UnderlineElem::new
fn		UnderlineElem::new	typst_library::text::deco::UnderlineElem::new
fn		UnderlineElem::with_background	typst_library::text::deco::UnderlineElem::with_background
fn		UnderlineElem::with_evade	typst_library::text::deco::UnderlineElem::with_evade
fn		UnderlineElem::with_extent	typst_library::text::deco::UnderlineElem::with_extent
fn		UnderlineElem::with_offset	typst_library::text::deco::UnderlineElem::with_offset
fn		UnderlineElem::with_stroke	typst_library::text::deco::UnderlineElem::with_stroke
fn		UnderparenElem::new	typst_library::math::underover::UnderparenElem::new
fn		UnderparenElem::with_annotation	typst_library::math::underover::UnderparenElem::with_annotation
fn		UndershellElem::new	typst_library::math::underover::UndershellElem::new
fn		UndershellElem::with_annotation	typst_library::math::underover::UndershellElem::with_annotation
fn		UnionType::cast	typst_html::typed::UnionType::cast
fn		UnionType::castable	typst_html::typed::UnionType::castable
fn		UnionType::input	typst_html::typed::UnionType::input
fn		UnionType::iter	typst_html::typed::UnionType::iter
fn		UniversePackages::index	typst_kit::packages::UniversePackages::index
fn		UniversePackages::latest_version	typst_kit::packages::UniversePackages::latest_version
fn		UniversePackages::new	typst_kit::packages::UniversePackages::new
fn		UniversePackages::package	typst_kit::packages::UniversePackages::package
fn		UniversePackages::url	typst_kit::packages::UniversePackages::url
fn		UniversePackages::with_url	typst_kit::packages::UniversePackages::with_url
fn		Url::into_inner	typst_library::model::link::Url::into_inner
fn		Url::new	typst_library::model::link::Url::new
fn		Url::strip_contact_scheme	typst_library::model::link::Url::strip_contact_scheme
fn		UrlContactScheme::as_str	typst_library::model::link::UrlContactScheme::as_str
fn		UrlContactScheme::local_name_in	typst_library::model::link::UrlContactScheme::local_name_in
fn		VAlignment::inv	typst_library::layout::align::VAlignment::inv
fn		VAlignment::position	typst_library::layout::align::VAlignment::position
fn		VElem::new	typst_library::layout::spacing::VElem::new
fn		VElem::with_attach	typst_library::layout::spacing::VElem::with_attach
fn		VElem::with_weak	typst_library::layout::spacing::VElem::with_weak
