probe_id	fixture_id	mesh	side	t	boundary	verdict	value	boundary_delta	alpha_delta	serialized	witness
P030	regression-radial-hsv-coincident-tall-fill	4096	minus	0.65551747812500005	B05_U8_QUANTIZATION	Measured-output-only	[0.06292894666666665,0.8313725490196079,0.8344667988235296,1.0]			#12d4cc|;#10d4d5|;u=0.97655930000000168	interpolation of emitted quantized endpoints
P030	regression-radial-hsv-coincident-tall-fill	4096	minus	0.65551747812500005	B06_CSS_SERIALIZATION	Measured-output-only	[0.06292894666666665,0.8313725490196079,0.8344667988235296,1.0]			#12d4cc|;#10d4d5|;u=0.97655930000000168	#12d4cc|;#10d4d5|;u=0.97655930000000168
P030	regression-radial-hsv-coincident-tall-fill	4096	minus	0.65551747812500005	B07_CSS_REPARSE	Measured-output-only	[0.06292894666666665,0.8313725490196079,0.8344667988235296,1.0]			#12d4cc|;#10d4d5|;u=0.97655930000000168	#RRGGBB/#RRGGBBAA output parser
P030	regression-radial-hsv-coincident-tall-fill	4096	exact	0.655517578125	B01_VANILLA_SAMPLE	Measured	"[""179.99deg"",""92.23%"",""83.34%"",""100%""]"				public components().map(repr)
P030	regression-radial-hsv-coincident-tall-fill	4096	exact	0.655517578125	B02_CRYSTALLINE_SAMPLE	Measured	"[""179.99deg"",""92.23%"",""83.34%"",""100%""]"	0			public components().map(repr)
P030	regression-radial-hsv-coincident-tall-fill	4096	exact	0.655517578125	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P030	regression-radial-hsv-coincident-tall-fill	4096	exact	0.655517578125	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P030	regression-radial-hsv-coincident-tall-fill	4096	exact	0.655517578125	B05_U8_QUANTIZATION	Measured-output-only	[0.06292892156862745,0.8313725490196079,0.834466911764706,1.0]			#12d4cc|;#10d4d5|;u=0.9765625	interpolation of emitted quantized endpoints
P030	regression-radial-hsv-coincident-tall-fill	4096	exact	0.655517578125	B06_CSS_SERIALIZATION	Measured-output-only	[0.06292892156862745,0.8313725490196079,0.834466911764706,1.0]			#12d4cc|;#10d4d5|;u=0.9765625	#12d4cc|;#10d4d5|;u=0.9765625
P030	regression-radial-hsv-coincident-tall-fill	4096	exact	0.655517578125	B07_CSS_REPARSE	Measured-output-only	[0.06292892156862745,0.8313725490196079,0.834466911764706,1.0]			#12d4cc|;#10d4d5|;u=0.9765625	#RRGGBB/#RRGGBBAA output parser
P030	regression-radial-hsv-coincident-tall-fill	4096	plus	0.65551767812499995	B01_VANILLA_SAMPLE	Measured	"[""179.99deg"",""92.23%"",""83.34%"",""100%""]"				public components().map(repr)
P030	regression-radial-hsv-coincident-tall-fill	4096	plus	0.65551767812499995	B02_CRYSTALLINE_SAMPLE	Measured	"[""179.99deg"",""92.23%"",""83.34%"",""100%""]"	0			public components().map(repr)
P030	regression-radial-hsv-coincident-tall-fill	4096	plus	0.65551767812499995	B03_TO_RGBA_F32	Unknown	null				public to-rgba unavailable
P030	regression-radial-hsv-coincident-tall-fill	4096	plus	0.65551767812499995	B04_ADAPTIVE_METRIC	Unknown	null				pre-quantized encoded-sRGB tuple unavailable
P030	regression-radial-hsv-coincident-tall-fill	4096	plus	0.65551767812499995	B05_U8_QUANTIZATION	Measured-output-only	[0.06292889647058825,0.8313725490196079,0.8344670247058824,1.0]			#12d4cc|;#10d4d5|;u=0.97656569999999832	interpolation of emitted quantized endpoints
P030	regression-radial-hsv-coincident-tall-fill	4096	plus	0.65551767812499995	B06_CSS_SERIALIZATION	Measured-output-only	[0.06292889647058825,0.8313725490196079,0.8344670247058824,1.0]			#12d4cc|;#10d4d5|;u=0.97656569999999832	#12d4cc|;#10d4d5|;u=0.97656569999999832
P030	regression-radial-hsv-coincident-tall-fill	4096	plus	0.65551767812499995	B07_CSS_REPARSE	Measured-output-only	[0.06292889647058825,0.8313725490196079,0.8344670247058824,1.0]			#12d4cc|;#10d4d5|;u=0.97656569999999832	#RRGGBB/#RRGGBBAA output parser
