probe_id	path	aliases	profiles	runtime_class_by_profile	language_projection_by_profile	current_language_class	owner_prompt	crystalline_owner_file_line	vanilla_source_file_line	language_observable	causal_hypothesis	refutation	gate_class	universe	cohort_id	measurement_ref
r4.args.join-duplicates	r4.args.join-duplicates		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(arguments(..arguments(z: 11), 22, ..arguments(z: 33, a: 44), 55) + arguments(..arguments(z: 61), z: 62, 77))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.args.join-duplicates
r4.args.join-none	r4.args.join-none		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(arguments(..arguments(z: 11), 22, ..arguments(z: 33, a: 44), 55) + none)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.args.join-none
r4.error.map-first-callback	r4.error.map-first-callback		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				arguments(..arguments(z: 11), 22, ..arguments(z: 33, a: 44), 55).map(v => panic(str(v)))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-first-callback
r4.error.filter-first-callback	r4.error.filter-first-callback		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				arguments(..arguments(z: 11), 22, ..arguments(z: 33, a: 44), 55).filter(v => panic(str(v)))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.filter-first-callback
r4.error.filter-non-bool	r4.error.filter-non-bool		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				arguments(..arguments(z: 11), 22, ..arguments(z: 33, a: 44), 55).filter(v => 1)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.filter-non-bool
r4.error.filter-preserve-arg-span	r4.error.filter-preserve-arg-span		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode((:), ..arguments(nope: 1).filter(v => true))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.filter-preserve-arg-span
r4.error.map-preserve-arg-span	r4.error.map-preserve-arg-span		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode((:), ..arguments(nope: 1).map(v => v))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-preserve-arg-span
r4.error.filter-preserve-value-span	r4.error.filter-preserve-value-span		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode((:), ..arguments(pretty: "bad").filter(v => true))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.filter-preserve-value-span
r4.error.map-detached-value-span	r4.error.map-detached-value-span		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode((:), ..arguments(pretty: "bad").map(v => v))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-detached-value-span
r4.error.map-changed-detached-value-span	r4.error.map-changed-detached-value-span		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode((:), ..arguments(pretty: true).map(v => "bad"))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.map-changed-detached-value-span
r4.error.join-retains-rhs-span	r4.error.join-retains-rhs-span		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode((:), ..(arguments(nope: 1) + arguments(nope: 2)))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-rhs-span
r4.error.join-retains-lhs-span	r4.error.join-retains-lhs-span		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode((:), ..(arguments(nope: 1) + arguments(ok: 2)))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.join-retains-lhs-span
r4.error.with-keeps-invalid-earlier	r4.error.with-keeps-invalid-earlier		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode.with(..arguments(pretty: "bad"))((:), pretty: true)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.error.with-keeps-invalid-earlier
r4.join.removes-invalid-earlier	r4.join.removes-invalid-earlier		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode((:), ..(arguments(pretty: "bad") + arguments(pretty: true)))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.join.removes-invalid-earlier
r4.origin.filter.f	r4.origin.filter.f		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{  let make(which) = {   let a = arguments(nope: 1);   let b = arguments(nope: 1);   yaml.encode.with(..(if which { a } else { b }).filter(v => true))  };  let f = make(true);  let g = make(false);  f((:)) }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.f
r4.origin.map.f	r4.origin.map.f		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{  let make(which) = {   let a = arguments(nope: 1);   let b = arguments(nope: 1);   yaml.encode.with(..(if which { a } else { b }).map(v => v))  };  let f = make(true);  let g = make(false);  f((:)) }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.f
r4.origin.filter.g	r4.origin.filter.g		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{  let make(which) = {   let a = arguments(nope: 1);   let b = arguments(nope: 1);   yaml.encode.with(..(if which { a } else { b }).filter(v => true))  };  let f = make(true);  let g = make(false);  g((:)) }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.filter.g
r4.origin.map.g	r4.origin.map.g		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{  let make(which) = {   let a = arguments(nope: 1);   let b = arguments(nope: 1);   yaml.encode.with(..(if which { a } else { b }).map(v => v))  };  let f = make(true);  let g = make(false);  g((:)) }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.origin.map.g
r4.with.repr.json	r4.with.repr.json		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(json.with())	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.json
r4.with.repr.cbor.encode	r4.with.repr.cbor.encode		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(cbor.encode.with())	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.cbor.encode
r4.with.repr.repr	r4.with.repr.repr		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(repr.with())	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.repr
r4.with.repr.calc.abs	r4.with.repr.calc.abs	r4.repr.With-native	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(calc.abs.with())	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.calc.abs
r4.with.repr.text	r4.with.repr.text		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(text.with())	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.text
r4.with.repr.(x => x)	r4.with.repr.(x => x)	r4.repr.With-closure	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr((x => x).with())	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.with.repr.(x => x)
r4.repr.State	r4.repr.State		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(state("p1307-r4", 0))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State
r4.cbor.delta.State	r4.cbor.delta.State		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{ let raw = cbor.encode(state("p1307-r4", 0)); range(raw.len()).map(i => raw.at(i)) }	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State
r4.repr.State-escaping	r4.repr.State-escaping		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				repr(state("a\"b", (z: "x\ny", a: (1, 2))))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.State-escaping
