probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	universe	measurement_ref	previous_measurement_ref
p1309-path-emoji.bin	emoji.bin	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bin	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bin
p1309-path-emoji.biohazard	emoji.biohazard	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.biohazard	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.biohazard
p1309-path-emoji.biohazard	emoji.biohazard	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.biohazard	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.biohazard
p1309-path-emoji.biohazard	emoji.biohazard	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.biohazard	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.biohazard
p1309-path-emoji.biohazard	emoji.biohazard	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.biohazard	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.biohazard
p1309-path-emoji.bird	emoji.bird	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bird	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bird
p1309-path-emoji.bird	emoji.bird	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bird	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bird
p1309-path-emoji.bird	emoji.bird	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bird	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bird
p1309-path-emoji.bird	emoji.bird	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bird	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bird
p1309-path-emoji.bison	emoji.bison	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bison	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bison
p1309-path-emoji.bison	emoji.bison	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bison	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bison
p1309-path-emoji.bison	emoji.bison	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bison	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bison
p1309-path-emoji.bison	emoji.bison	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bison	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bison
p1309-path-emoji.blood	emoji.blood	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blood	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blood
p1309-path-emoji.blood	emoji.blood	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blood	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blood
p1309-path-emoji.blood	emoji.blood	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blood	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blood
p1309-path-emoji.blood	emoji.blood	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blood	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blood
p1309-path-emoji.blouse	emoji.blouse	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blouse	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blouse
p1309-path-emoji.blouse	emoji.blouse	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blouse	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blouse
p1309-path-emoji.blouse	emoji.blouse	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blouse	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blouse
p1309-path-emoji.blouse	emoji.blouse	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blouse	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blouse
p1309-path-emoji.blowfish	emoji.blowfish	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blowfish	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blowfish
p1309-path-emoji.blowfish	emoji.blowfish	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blowfish	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blowfish
p1309-path-emoji.blowfish	emoji.blowfish	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blowfish	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blowfish
p1309-path-emoji.blowfish	emoji.blowfish	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blowfish	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blowfish
p1309-path-emoji.blueberries	emoji.blueberries	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blueberries	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blueberries
p1309-path-emoji.blueberries	emoji.blueberries	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blueberries	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blueberries
p1309-path-emoji.blueberries	emoji.blueberries	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blueberries	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blueberries
p1309-path-emoji.blueberries	emoji.blueberries	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.blueberries	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.blueberries
p1309-path-emoji.boar	emoji.boar	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boar	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boar
p1309-path-emoji.boar	emoji.boar	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boar	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boar
p1309-path-emoji.boar	emoji.boar	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boar	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boar
p1309-path-emoji.boar	emoji.boar	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boar	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boar
p1309-path-emoji.boat	emoji.boat	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boat	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boat
p1309-path-emoji.boat	emoji.boat	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boat	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boat
p1309-path-emoji.boat	emoji.boat	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boat	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boat
p1309-path-emoji.boat	emoji.boat	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boat	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boat
p1309-path-emoji.bolt	emoji.bolt	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bolt	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bolt
p1309-path-emoji.bolt	emoji.bolt	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bolt	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bolt
p1309-path-emoji.bolt	emoji.bolt	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bolt	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bolt
p1309-path-emoji.bolt	emoji.bolt	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bolt	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bolt
p1309-path-emoji.bomb	emoji.bomb	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bomb	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bomb
p1309-path-emoji.bomb	emoji.bomb	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bomb	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bomb
p1309-path-emoji.bomb	emoji.bomb	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bomb	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bomb
p1309-path-emoji.bomb	emoji.bomb	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bomb	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bomb
p1309-path-emoji.bone	emoji.bone	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bone	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bone
p1309-path-emoji.bone	emoji.bone	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bone	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bone
p1309-path-emoji.bone	emoji.bone	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bone	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bone
p1309-path-emoji.bone	emoji.bone	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bone	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bone
p1309-path-emoji.book	emoji.book	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.book	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.book
p1309-path-emoji.book	emoji.book	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.book	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.book
p1309-path-emoji.book	emoji.book	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.book	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.book
p1309-path-emoji.book	emoji.book	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.book	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.book
p1309-path-emoji.bookmark	emoji.bookmark	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bookmark	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bookmark
p1309-path-emoji.bookmark	emoji.bookmark	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bookmark	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bookmark
p1309-path-emoji.bookmark	emoji.bookmark	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bookmark	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bookmark
p1309-path-emoji.bookmark	emoji.bookmark	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bookmark	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bookmark
p1309-path-emoji.books	emoji.books	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.books	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.books
p1309-path-emoji.books	emoji.books	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.books	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.books
p1309-path-emoji.books	emoji.books	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.books	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.books
p1309-path-emoji.books	emoji.books	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.books	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.books
p1309-path-emoji.boomerang	emoji.boomerang	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boomerang	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boomerang
p1309-path-emoji.boomerang	emoji.boomerang	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boomerang	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boomerang
p1309-path-emoji.boomerang	emoji.boomerang	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boomerang	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boomerang
p1309-path-emoji.boomerang	emoji.boomerang	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boomerang	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boomerang
p1309-path-emoji.bordercontrol	emoji.bordercontrol	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bordercontrol	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bordercontrol
p1309-path-emoji.bordercontrol	emoji.bordercontrol	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bordercontrol	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bordercontrol
p1309-path-emoji.bordercontrol	emoji.bordercontrol	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bordercontrol	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bordercontrol
p1309-path-emoji.bordercontrol	emoji.bordercontrol	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bordercontrol	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bordercontrol
p1309-path-emoji.bouquet	emoji.bouquet	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bouquet	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bouquet
p1309-path-emoji.bouquet	emoji.bouquet	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bouquet	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bouquet
p1309-path-emoji.bouquet	emoji.bouquet	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bouquet	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bouquet
p1309-path-emoji.bouquet	emoji.bouquet	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bouquet	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bouquet
p1309-path-emoji.bow	emoji.bow	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bow	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bow
p1309-path-emoji.bow	emoji.bow	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bow	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bow
p1309-path-emoji.bow	emoji.bow	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bow	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bow
p1309-path-emoji.bow	emoji.bow	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bow	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bow
p1309-path-emoji.bowl	emoji.bowl	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowl	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowl
p1309-path-emoji.bowl	emoji.bowl	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowl	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowl
p1309-path-emoji.bowl	emoji.bowl	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowl	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowl
p1309-path-emoji.bowl	emoji.bowl	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowl	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowl
p1309-path-emoji.bowling	emoji.bowling	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowling	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowling
p1309-path-emoji.bowling	emoji.bowling	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowling	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowling
p1309-path-emoji.bowling	emoji.bowling	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowling	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowling
p1309-path-emoji.bowling	emoji.bowling	html+a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.bowling	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.bowling
p1309-path-emoji.boxing	emoji.boxing	default	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boxing	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boxing
p1309-path-emoji.boxing	emoji.boxing	html	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boxing	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boxing
p1309-path-emoji.boxing	emoji.boxing	a11y	MATCH_VALUE	MATCH_VALUE	UNCHANGED_RUNTIME_CLASS	true	principal	00_nucleo/diagnosticos/p1322-matrix-normal.json#p1309-path-emoji.boxing	00_nucleo/diagnosticos/p1309-matrix-normal.json#p1309-path-emoji.boxing
