fixture_id	pair	interval	left	right	eligible	s_i	a_i	d_i	b_i	q_i	status
S12-radial-hsl	radial/hsl	19	0.61538461538461497	0.659340659340659	true	64	28	57	56	113	Preserved
S12-radial-hsl	radial/hsl	20	0.659340659340659	0.67032967032966995	true	16	7	15	14	29	Preserved
S12-radial-hsl	radial/hsl	21	0.67032967032966995	0.70329670329670291	true	64	18	37	36	73	Preserved
S12-radial-hsl	radial/hsl	22	0.70329670329670291	0.75824175824175799	true	2	1	3	2	5	Preserved
S12-radial-hsl	radial/hsl	23	0.75824175824175799	0.78021978021978	true	64	28	57	56	113	Preserved
S12-radial-hsl	radial/hsl	24	0.78021978021978	0.82417582417582391	true	16	7	15	14	29	Preserved
S12-radial-hsl	radial/hsl	25	0.82417582417582391	0.83516483516483508	true	64	18	37	36	73	Preserved
S12-radial-hsl	radial/hsl	26	0.83516483516483508	0.86813186813186805	true	2	1	3	2	5	Preserved
S12-radial-hsl	radial/hsl	27	0.86813186813186805	0.92307692307692302	true	64	28	57	56	113	Preserved
S12-radial-hsl	radial/hsl	28	0.92307692307692302	0.94505494505494492	true	16	7	15	14	29	Preserved
S12-radial-hsl	radial/hsl	29	0.94505494505494492	0.98901098901098905	true	64	18	37	36	73	Preserved
S12-radial-hsl	radial/hsl	30	0.98901098901098905	1	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	0	0	0.010989010989011	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	1	0.010989010989011	0.043956043956044001	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	2	0.043956043956044001	0.098901098901098911	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	3	0.098901098901098911	0.120879120879121	true	64	21	43	42	85	Preserved
S12-linear-hsv	linear/hsv	4	0.120879120879121	0.164835164835165	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	5	0.164835164835165	0.175824175824176	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	6	0.175824175824176	0.20879120879120902	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	7	0.20879120879120902	0.26373626373626402	true	64	21	43	42	85	Preserved
S12-linear-hsv	linear/hsv	8	0.26373626373626402	0.28571428571428603	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	9	0.28571428571428603	0.32967032967033	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	10	0.32967032967033	0.340659340659341	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	11	0.340659340659341	0.37362637362637402	true	64	21	43	42	85	Preserved
S12-linear-hsv	linear/hsv	12	0.37362637362637402	0.42857142857142899	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	13	0.42857142857142899	0.450549450549451	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	14	0.450549450549451	0.49450549450549502	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	15	0.49450549450549502	0.50549450549450503	true	64	21	43	42	85	Preserved
S12-linear-hsv	linear/hsv	16	0.50549450549450503	0.53846153846153799	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	17	0.53846153846153799	0.59340659340659296	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	18	0.59340659340659296	0.61538461538461497	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	19	0.61538461538461497	0.659340659340659	true	64	21	43	42	85	Preserved
S12-linear-hsv	linear/hsv	20	0.659340659340659	0.67032967032966995	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	21	0.67032967032966995	0.70329670329670291	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	22	0.70329670329670291	0.75824175824175799	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	23	0.75824175824175799	0.78021978021978	true	64	21	43	42	85	Preserved
S12-linear-hsv	linear/hsv	24	0.78021978021978	0.82417582417582391	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	25	0.82417582417582391	0.83516483516483508	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	26	0.83516483516483508	0.86813186813186805	true	2	1	3	2	5	Preserved
S12-linear-hsv	linear/hsv	27	0.86813186813186805	0.92307692307692302	true	64	21	43	42	85	Preserved
S12-linear-hsv	linear/hsv	28	0.92307692307692302	0.94505494505494492	true	16	8	17	16	33	Preserved
S12-linear-hsv	linear/hsv	29	0.94505494505494492	0.98901098901098905	true	64	12	25	24	49	Preserved
S12-linear-hsv	linear/hsv	30	0.98901098901098905	1	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	0	0	0.010989010989011	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	1	0.010989010989011	0.043956043956044001	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	2	0.043956043956044001	0.098901098901098911	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	3	0.098901098901098911	0.120879120879121	true	64	21	43	42	85	Preserved
S12-radial-hsv	radial/hsv	4	0.120879120879121	0.164835164835165	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	5	0.164835164835165	0.175824175824176	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	6	0.175824175824176	0.20879120879120902	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	7	0.20879120879120902	0.26373626373626402	true	64	21	43	42	85	Preserved
S12-radial-hsv	radial/hsv	8	0.26373626373626402	0.28571428571428603	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	9	0.28571428571428603	0.32967032967033	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	10	0.32967032967033	0.340659340659341	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	11	0.340659340659341	0.37362637362637402	true	64	21	43	42	85	Preserved
S12-radial-hsv	radial/hsv	12	0.37362637362637402	0.42857142857142899	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	13	0.42857142857142899	0.450549450549451	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	14	0.450549450549451	0.49450549450549502	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	15	0.49450549450549502	0.50549450549450503	true	64	21	43	42	85	Preserved
S12-radial-hsv	radial/hsv	16	0.50549450549450503	0.53846153846153799	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	17	0.53846153846153799	0.59340659340659296	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	18	0.59340659340659296	0.61538461538461497	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	19	0.61538461538461497	0.659340659340659	true	64	21	43	42	85	Preserved
S12-radial-hsv	radial/hsv	20	0.659340659340659	0.67032967032966995	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	21	0.67032967032966995	0.70329670329670291	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	22	0.70329670329670291	0.75824175824175799	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	23	0.75824175824175799	0.78021978021978	true	64	21	43	42	85	Preserved
S12-radial-hsv	radial/hsv	24	0.78021978021978	0.82417582417582391	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	25	0.82417582417582391	0.83516483516483508	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	26	0.83516483516483508	0.86813186813186805	true	2	1	3	2	5	Preserved
S12-radial-hsv	radial/hsv	27	0.86813186813186805	0.92307692307692302	true	64	21	43	42	85	Preserved
S12-radial-hsv	radial/hsv	28	0.92307692307692302	0.94505494505494492	true	16	8	17	16	33	Preserved
S12-radial-hsv	radial/hsv	29	0.94505494505494492	0.98901098901098905	true	64	12	25	24	49	Preserved
S12-radial-hsv	radial/hsv	30	0.98901098901098905	1	true	2	1	3	2	5	Preserved
S12-linear-luma	linear/luma	0	0	0.010989010989011	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	1	0.010989010989011	0.043956043956044001	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	2	0.043956043956044001	0.098901098901098911	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	3	0.098901098901098911	0.120879120879121	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	4	0.120879120879121	0.164835164835165	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	5	0.164835164835165	0.175824175824176	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	6	0.175824175824176	0.20879120879120902	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	7	0.20879120879120902	0.26373626373626402	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	8	0.26373626373626402	0.28571428571428603	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	9	0.28571428571428603	0.32967032967033	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	10	0.32967032967033	0.340659340659341	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	11	0.340659340659341	0.37362637362637402	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	12	0.37362637362637402	0.42857142857142899	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	13	0.42857142857142899	0.450549450549451	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	14	0.450549450549451	0.49450549450549502	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	15	0.49450549450549502	0.50549450549450503	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	16	0.50549450549450503	0.53846153846153799	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	17	0.53846153846153799	0.59340659340659296	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	18	0.59340659340659296	0.61538461538461497	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	19	0.61538461538461497	0.659340659340659	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	20	0.659340659340659	0.67032967032966995	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	21	0.67032967032966995	0.70329670329670291	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	22	0.70329670329670291	0.75824175824175799	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	23	0.75824175824175799	0.78021978021978	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	24	0.78021978021978	0.82417582417582391	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	25	0.82417582417582391	0.83516483516483508	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	26	0.83516483516483508	0.86813186813186805	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	27	0.86813186813186805	0.92307692307692302	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	28	0.92307692307692302	0.94505494505494492	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	29	0.94505494505494492	0.98901098901098905	true	1	0	1	0	1	Preserved
S12-linear-luma	linear/luma	30	0.98901098901098905	1	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	0	0	0.010989010989011	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	1	0.010989010989011	0.043956043956044001	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	2	0.043956043956044001	0.098901098901098911	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	3	0.098901098901098911	0.120879120879121	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	4	0.120879120879121	0.164835164835165	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	5	0.164835164835165	0.175824175824176	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	6	0.175824175824176	0.20879120879120902	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	7	0.20879120879120902	0.26373626373626402	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	8	0.26373626373626402	0.28571428571428603	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	9	0.28571428571428603	0.32967032967033	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	10	0.32967032967033	0.340659340659341	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	11	0.340659340659341	0.37362637362637402	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	12	0.37362637362637402	0.42857142857142899	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	13	0.42857142857142899	0.450549450549451	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	14	0.450549450549451	0.49450549450549502	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	15	0.49450549450549502	0.50549450549450503	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	16	0.50549450549450503	0.53846153846153799	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	17	0.53846153846153799	0.59340659340659296	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	18	0.59340659340659296	0.61538461538461497	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	19	0.61538461538461497	0.659340659340659	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	20	0.659340659340659	0.67032967032966995	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	21	0.67032967032966995	0.70329670329670291	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	22	0.70329670329670291	0.75824175824175799	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	23	0.75824175824175799	0.78021978021978	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	24	0.78021978021978	0.82417582417582391	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	25	0.82417582417582391	0.83516483516483508	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	26	0.83516483516483508	0.86813186813186805	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	27	0.86813186813186805	0.92307692307692302	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	28	0.92307692307692302	0.94505494505494492	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	29	0.94505494505494492	0.98901098901098905	true	1	0	1	0	1	Preserved
S12-radial-luma	radial/luma	30	0.98901098901098905	1	true	1	0	1	0	1	Preserved
S13-linear-oklch	linear/oklch	0	0	0.5	false	0	0	0	0	0	Preserved
S13-linear-oklch	linear/oklch	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-linear-oklch	linear/oklch	2	0.5	1	false	0	0	0	0	0	Preserved
S13-radial-oklch	radial/oklch	0	0	0.5	false	0	0	0	0	0	Preserved
S13-radial-oklch	radial/oklch	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-radial-oklch	radial/oklch	2	0.5	1	false	0	0	0	0	0	Preserved
S13-linear-hsl	linear/hsl	0	0	0.5	false	0	0	0	0	0	Preserved
S13-linear-hsl	linear/hsl	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-linear-hsl	linear/hsl	2	0.5	1	false	0	0	0	0	0	Preserved
S13-radial-hsl	radial/hsl	0	0	0.5	false	0	0	0	0	0	Preserved
S13-radial-hsl	radial/hsl	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-radial-hsl	radial/hsl	2	0.5	1	false	0	0	0	0	0	Preserved
S13-linear-hsv	linear/hsv	0	0	0.5	false	0	0	0	0	0	Preserved
S13-linear-hsv	linear/hsv	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-linear-hsv	linear/hsv	2	0.5	1	false	0	0	0	0	0	Preserved
S13-radial-hsv	radial/hsv	0	0	0.5	false	0	0	0	0	0	Preserved
S13-radial-hsv	radial/hsv	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-radial-hsv	radial/hsv	2	0.5	1	false	0	0	0	0	0	Preserved
S13-linear-luma	linear/luma	0	0	0.5	false	0	0	0	0	0	Preserved
S13-linear-luma	linear/luma	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-linear-luma	linear/luma	2	0.5	1	false	0	0	0	0	0	Preserved
S13-radial-luma	radial/luma	0	0	0.5	false	0	0	0	0	0	Preserved
S13-radial-luma	radial/luma	1	0.5	0.5	false	0	0	0	0	0	Preserved
S13-radial-luma	radial/luma	2	0.5	1	false	0	0	0	0	0	Preserved
S14-linear-oklch	linear/oklch	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-oklch	linear/oklch	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-oklch	linear/oklch	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-oklch	linear/oklch	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-oklch	linear/oklch	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S14-radial-oklch	radial/oklch	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-oklch	radial/oklch	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-oklch	radial/oklch	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-oklch	radial/oklch	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-oklch	radial/oklch	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S14-linear-hsl	linear/hsl	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-hsl	linear/hsl	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-hsl	linear/hsl	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-hsl	linear/hsl	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-hsl	linear/hsl	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S14-radial-hsl	radial/hsl	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-hsl	radial/hsl	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-hsl	radial/hsl	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-hsl	radial/hsl	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-hsl	radial/hsl	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S14-linear-hsv	linear/hsv	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-hsv	linear/hsv	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-hsv	linear/hsv	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-hsv	linear/hsv	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-hsv	linear/hsv	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S14-radial-hsv	radial/hsv	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-hsv	radial/hsv	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-hsv	radial/hsv	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-hsv	radial/hsv	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-hsv	radial/hsv	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S14-linear-luma	linear/luma	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-luma	linear/luma	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-linear-luma	linear/luma	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-luma	linear/luma	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-linear-luma	linear/luma	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S14-radial-luma	radial/luma	0	0	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-luma	radial/luma	1	0.33333333333333331	0.33333333333333331	false	0	0	0	0	0	Preserved
S14-radial-luma	radial/luma	2	0.33333333333333331	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-luma	radial/luma	3	0.66666666666666663	0.66666666666666663	false	0	0	0	0	0	Preserved
S14-radial-luma	radial/luma	4	0.66666666666666663	1	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	0	0	0.125	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	1	0.125	0.125	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	2	0.125	0.25	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	3	0.25	0.25	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	4	0.25	0.375	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	5	0.375	0.375	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	6	0.375	0.5	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	7	0.5	0.5	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	8	0.5	0.625	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	9	0.625	0.625	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	10	0.625	0.75	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	11	0.75	0.75	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	12	0.75	0.875	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	13	0.875	0.875	false	0	0	0	0	0	Preserved
S15-linear-oklch	linear/oklch	14	0.875	1	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	0	0	0.125	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	1	0.125	0.125	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	2	0.125	0.25	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	3	0.25	0.25	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	4	0.25	0.375	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	5	0.375	0.375	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	6	0.375	0.5	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	7	0.5	0.5	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	8	0.5	0.625	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	9	0.625	0.625	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	10	0.625	0.75	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	11	0.75	0.75	false	0	0	0	0	0	Preserved
S15-radial-oklch	radial/oklch	12	0.75	0.875	false	0	0	0	0	0	Preserved
