path	probe_id	profiles	runtime_class_by_profile	previous_class	transition	current_language_class	crystalline_owner_file_line	vanilla_source_file_line	owner_prompt	owner_prompt_sha256	owner_prompt_hash_declared	consumer_unique	consumer_prompt_hash	language_observable	normative_intent	normative_evidence	causal_hypothesis	refutation	gate_class	recommended_action	universe	canonical_route	cohort_id	measurement_ref
html.a	path-html.a	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.a), repr(html.a)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.a]
html.abbr	path-html.abbr	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.abbr), repr(html.abbr)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.abbr]
html.address	path-html.address	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.address), repr(html.address)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.address]
html.area	path-html.area	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:VANILLA_ONLY;a11y:MATCH_DIAGNOSTIC;html+a11y:VANILLA_ONLY	MISSING_LANGUAGE_MEMBER	UNCHANGED	MISSING_LANGUAGE_MEMBER	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:32	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.area), repr(html.area)))	Vanilla member exists and crystalline lookup is absent in enabled profiles. Current L0 does not authorize an unplanned repair.	00_nucleo/prompts/compiler/stdlib/html.md:1	Fresh public lookup and refreshed owner source constrain the missing member; absence is not implementation authorization.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_PUBLIC_CONTRACT_GATE_BEFORE_MATERIALIZATION	Candidate debt only; update exact L0 and obtain the indicated gate before implementation.	principal_historical_167		missing-html.area	00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.area]
html.article	path-html.article	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.article), repr(html.article)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.article]
html.aside	path-html.aside	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.aside), repr(html.aside)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.aside]
html.audio	path-html.audio	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:VANILLA_ONLY;a11y:MATCH_DIAGNOSTIC;html+a11y:VANILLA_ONLY	MISSING_LANGUAGE_MEMBER	UNCHANGED	MISSING_LANGUAGE_MEMBER	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:32	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.audio), repr(html.audio)))	Vanilla member exists and crystalline lookup is absent in enabled profiles. Current L0 does not authorize an unplanned repair.	00_nucleo/prompts/compiler/stdlib/html.md:1	Fresh public lookup and refreshed owner source constrain the missing member; absence is not implementation authorization.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_PUBLIC_CONTRACT_GATE_BEFORE_MATERIALIZATION	Candidate debt only; update exact L0 and obtain the indicated gate before implementation.	principal_historical_167		missing-html.audio	00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.audio]
html.b	path-html.b	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.b), repr(html.b)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.b]
html.base	path-html.base	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:VANILLA_ONLY;a11y:MATCH_DIAGNOSTIC;html+a11y:VANILLA_ONLY	MISSING_LANGUAGE_MEMBER	UNCHANGED	MISSING_LANGUAGE_MEMBER	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:32	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.base), repr(html.base)))	Vanilla member exists and crystalline lookup is absent in enabled profiles. Current L0 does not authorize an unplanned repair.	00_nucleo/prompts/compiler/stdlib/html.md:1	Fresh public lookup and refreshed owner source constrain the missing member; absence is not implementation authorization.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_PUBLIC_CONTRACT_GATE_BEFORE_MATERIALIZATION	Candidate debt only; update exact L0 and obtain the indicated gate before implementation.	principal_historical_167		missing-html.base	00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.base]
html.bdi	path-html.bdi	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.bdi), repr(html.bdi)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.bdi]
html.bdo	path-html.bdo	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.bdo), repr(html.bdo)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.bdo]
html.blockquote	path-html.blockquote	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:VANILLA_ONLY;a11y:MATCH_DIAGNOSTIC;html+a11y:VANILLA_ONLY	MISSING_LANGUAGE_MEMBER	UNCHANGED	MISSING_LANGUAGE_MEMBER	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:32	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.blockquote), repr(html.blockquote)))	Vanilla member exists and crystalline lookup is absent in enabled profiles. Current L0 does not authorize an unplanned repair.	00_nucleo/prompts/compiler/stdlib/html.md:1	Fresh public lookup and refreshed owner source constrain the missing member; absence is not implementation authorization.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_PUBLIC_CONTRACT_GATE_BEFORE_MATERIALIZATION	Candidate debt only; update exact L0 and obtain the indicated gate before implementation.	principal_historical_167		missing-html.blockquote	00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.blockquote]
html.body	path-html.body	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.body), repr(html.body)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.body]
html.br	path-html.br	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.br), repr(html.br)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.br]
html.button	path-html.button	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_VALUE;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	UNCHANGED	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:31	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.button), repr(html.button)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/html.md:1	Feature-gated typed HTML registry.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.button]
html.canvas	path-html.canvas	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:VANILLA_ONLY;a11y:MATCH_DIAGNOSTIC;html+a11y:VANILLA_ONLY	MISSING_LANGUAGE_MEMBER	UNCHANGED	MISSING_LANGUAGE_MEMBER	01_core/src/compiler/stdlib/html.rs:24	lab/typst-original/crates/typst-html/src/typed.rs:32	00_nucleo/prompts/compiler/stdlib/html.md	df741b13ec8a3630180d65c3b606aca20385ab2b00d3d93836e85b5fbdca9ac9	33e187a1	01_core/src/compiler/stdlib/html.rs	4eb0acc7	repr((type(html.canvas), repr(html.canvas)))	Vanilla member exists and crystalline lookup is absent in enabled profiles. Current L0 does not authorize an unplanned repair.	00_nucleo/prompts/compiler/stdlib/html.md:1	Fresh public lookup and refreshed owner source constrain the missing member; absence is not implementation authorization.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_PUBLIC_CONTRACT_GATE_BEFORE_MATERIALIZATION	Candidate debt only; update exact L0 and obtain the indicated gate before implementation.	principal_historical_167		missing-html.canvas	00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=path-html.canvas]
